"Month","Type","Number","Title","Type2","URL"
2014-09-30,"Law","Ley 19265","DENOMINACION DE ESCUELA PUBLICA Nº 226. MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19265-2014"
2014-09-30,"Law","Ley 19264","CONTROL DEL CUMPLIMIENTO DE LAS ESPECIFICACIONES TECNICAS PARA LOS BIENES
Y SERVICIOS DESTINADOS AL USO Y CONSUMO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19264-2014"
2014-10-31,"Law","Ley 19291","CREACION DE UN REGIMEN DE APORTACION PREVISIONAL PARA PEQUEÑAS
OBRAS DE CONSTRUCCION","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19291-2014"
2014-10-31,"Law","Ley 19290","MODIFICACION DEL ART. 202 DE LA LEY 19.149 RELATIVO A LA REDISTRIBUCION
DE LOS FUNCIONARIOS DE AFE","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19290-2014"
2014-11-30,"Law","..","..","..",".."
2014-12-31,"Law","Ley 19307","LEY DE MEDIOS. REGULACION DE LA PRESTACION DE SERVICIOS DE RADIO,
TELEVISION Y OTROS SERVICIOS DE COMUNICACION AUDIOVISUAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19307-2014"
2014-12-31,"Law","Ley 19306","AMPLIACION DEL SUBSIDIO POR DESEMPLEO. EX TRABAJADORES DE PLUNA S.A.","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19306-2014"
2014-12-31,"Law","Ley 19305","APROBACION DEL ACUERDO ENTRE URUGUAY Y BRASIL SOBRE LA SIMPLIFICACION DE 
LEGALIZACIONES EN DOCUMENTOS PUBLICOS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19305-2014"
2014-12-31,"Law","Ley 19304","APROBACION DEL PROTOCOLO FACULTATIVO DE LA CONVENCION SOBRE LOS 
DERECHOS DEL NIÑO RELATIVO AL PROCEDIMIENTO DE COMUNICACIONES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19304-2014"
2014-12-31,"Law","Ley 19303","APROBACION DEL ACUERDO ENTRE URUGUAY Y BRASIL PARA EL INTERCAMBIO DE INFORMACION EN MATERIA TRIBUTARIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19303-2014"
2014-12-31,"Law","Ley 19302","OTORGAMIENTO DE CREDITO FISCAL PARA LAS INSTITUCIONES DE ASISTENCIA MEDICA COLECTIVA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19302-2014"
2014-12-31,"Law","Ley 19301","REGIMEN DE RESIDENCIAS MEDICAS HOSPITALARIAS. DEROGACION DE LAS LEYES 18.438 Y 18.459","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19301-2014"
2014-12-31,"Law","Ley 19300","CREACION DEL SEGURO PARA EL CONTROL DE ENFERMEDADES PREVALENTES EN 
BOVINOS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19300-2014"
2014-12-31,"Law","Ley 19299","DENOMINACION ""JOSE D'ELIA"" A LA RUTA CONOCIDA COMO BY PASS DE PANDO
QUE UNE LAS RUTAS 101 Y 8","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19299-2014"
2014-12-31,"Law","Ley 19298","DENOMINACION ""MAESTRO RUBEN LENA"" AL PUENTE DE LA RUTA NACIONAL 8 SOBRE 
EL RIO OLIMAR. TREINTA Y TRES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19298-2014"
2014-12-31,"Law","Ley 19297","OTORGAMIENTO DE PENSION GRACIABLE. EMA HÄBERLI PARRELLA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19297-2014"
2014-12-31,"Law","Ley 19296","OTORGAMIENTO DE PENSION GRACIABLE. JULIO HEBER ACUÑA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19296-2014"
2014-12-31,"Law","Ley 19295","OTORGAMIENTO DE PENSION GRACIABLE. JOSE BARIZO VALIENTE","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19295-2014"
2014-12-31,"Law","Ley 19294","OTORGAMIENTO DE PENSION GRACIABLE. MARIA ESTHER CAMARGO GAITTER","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19294-2014"
2014-12-31,"Law","Ley 19293","APROBACION DEL CODIGO DEL PROCESO PENAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19293-2014"
2014-12-31,"Law","Ley 19292","DECLARACION DE INTERES GENERAL. PRODUCCION FAMILIAR AGROPECUARIA Y PESCA
ARTESANAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19292-2014"
2015-01-31,"Law","Ley 19310","REGULACION DE LA NORMATIVA REFERENTE A LAS REMUNERACIONES DE MAGISTRADOS,
FISCALES Y FUNCIONARIOS DEL PODER JUDICIAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19310-2015"
2015-01-31,"Law","Ley 19309","AUTORIZACION DE LA PERMANENCIA DE FUNCIONARIOS MILITARES EN HAITI","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19309-2015"
2015-01-31,"Law","Ley 19308","MODIFICACION DE LA LEY 18.161 EN LO RELATIVO AL REGIMEN DE VOTACION
DEL DIRECTORIO DE ASSE","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19308-2015"
2015-02-28,"Law","Ley 19318","MODIFICACION DEL ART. 24 DE LA LEY 19.126 RELATIVO A MINERIA DE GRAN
PORTE","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19318-2015"
2015-02-28,"Law","Ley 19317","REGULACION DE DISPOSICIONES PARA LA PROMOCION DE LA BIOTECNOLOGIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19317-2015"
2015-02-28,"Law","Ley 19316","MODIFICACION DEL ART. 4° DE LA LEY 17.947 RELATIVO AL TOPE DE LA DEUDA PUBLICA NACIONAL NETA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19316-2015"
2015-02-28,"Law","Ley 19315","APROBACION DE LA LEY ORGANICA POLICIAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19315-2015"
2015-02-28,"Law","Ley 19314","MODIFICACION DE LOS ARTICULOS 58 Y 65 DE LA LEY 18.437, EN LO RELATIVO AL PLAZO DE PERMANENCIA, ELECCION Y DESIGNACION DE MIEMBROS DE LOS CONSEJOS 
DE EDUCACION PUBLICA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19314-2015"
2015-02-28,"Law","Ley 19313","LEY DE NOCTURNIDAD. REGULACION DEL TRABAJO NOCTURNO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19313-2015"
2015-02-28,"Law","Ley 19312","APROBACION DEL PROTOCOLO DE 2005 RELATIVO AL CONVENIO PARA LA REPRESION
DE ACTOS ILICITOS CONTRA LA SEGURIDAD DE LA NAVEGACION MARITIMA Y
APROBACION DEL PROTOCOLO DE 2005 RELATIVO AL PROTOCOLO PARA LA REPRESION
DE ACTOS ILICITOS CONTRA LA SEGURIDAD DE LAS PLATAFORMAS FIJAS EMPLAZADAS
EN LA PLATAFORMA CONTINENTAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19312-2015"
2015-02-28,"Law","Ley 19311","APROBACION DEL ACUERDO COMPLEMENTARIO DE COOPERACION ENTRE LOS ESTADOS PARTES DEL MERCADO COMUN DEL SUR (MERCOSUR) Y EL CONVENIO ANDRES BELLO
(CAB) SOBRE RECONOCIMIENTO DE ESTUDIOS, TITULOS Y CERTIFICADOS DE
EDUCACION PRIMARIA/BASICA Y MEDIA/SECUNDARIA NO TECNICA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19311-2015"
2015-03-31,"Law","Ley 19319","APROBACION DE LA NOMINA DE MUNICIPIOS Y DISTRITOS ELECTORALES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19319-2015"
2015-04-30,"Law","..","..","..",".."
2015-05-31,"Law","Ley 19322","SUSPENSION DE LA VIGENCIA DE LOS ARTICULOS 224, 225, 227 A 257, 269 Y 275
DE LA LEY 19.276, CODIGO ADUANERO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19322-2015"
2015-05-31,"Law","Ley 19321","MODIFICACION DEL TEXTO ORDENADO DGI RELATIVO AL AJUSTE DEL IRPF EN LA LIQUIDACION DEL AGUINALDO Y SALARIO VACACIONAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19321-2015"
2015-05-31,"Law","Ley 19320","APROBACION DE LA DECISION N° 11/14 ""FUNCIONAMIENTO DEL PARLAMENTO DEL MERCOSUR""","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19320-2015"
2015-06-30,"Law","Ley 19326","PRORROGA LA FACULTAD DEL PODER EJECUTIVO PARA EL CUMPLIMIENTO DE
FUNCIONES TRANSITORIAS DE GUARDIA PERIMETRAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19326-2015"
2015-06-30,"Law","Ley 19325","MODIFICACION DE LOS ARTS. 8°, 9° Y 11 DE LA LEY 17.503 RELATIVO AL
REGIMEN VIGENTE DEL IVA A FRUTAS, FLORES Y HORTALIZAS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19325-2015"
2015-06-30,"Law","Ley 19324","MODIFICACION DEL ART. 221 DE LA LEY  18.407, LEY DE COOPERATIVAS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19324-2015"
2015-06-30,"Law","Ley 19323","MODIFICACION DE LA LEY 19.237 RELATIVA LA ELEVACION DE CATEGORIA DE
CIUDAD DE VILLA QUEBRACHO. PAYSANDU","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19323-2015"
2015-07-31,"Law","Ley 19333","RESTABLECIMIENTO DEL IMPUESTO ANUAL DE ENSEÑANZA PRIMARIA A LOS INMUEBLES
RURALES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19333-2015"
2015-07-31,"Law","Ley 19332","DECLARACION DE LA CIUDAD DE MALDONADO ""CAPITAL NACIONAL DEL
COOPERATIVISMO"". AÑO 2015","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19332-2015"
2015-07-31,"Law","Ley 19331","CREACION DE LA SECRETARIA NACIONAL DEL DEPORTE COMO ORGANO DESCONCENTRADO
DEPENDIENTE DIRECTAMENTE DE LA PRESIDENCIA DE LA REPUBLICA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19331-2015"
2015-07-31,"Law","Ley 19330","AUTORIZACION LA SALIDA DEL PAIS DEL BUQUE GUARDACOSTA ROU 11 ""RIO NEGRO"".
PARTICIPACION EN EL EJERCICIO ""ACRUX VII""","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19330-2015"
2015-07-31,"Law","Ley 19329","AUTORIZACION DE SALIDA DE UNA DELEGACION DEL EJERCITO NACIONAL. PARTICIPACION EN LA COMPETENCIA ANUAL REGIONAL ""FUERZAS COMANDO 2015""","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19329-2015"
2015-07-31,"Law","Ley 19328","APROBACION DEL ACUERDO ENTRE URUGUAY Y EEUU RELATIVO A LA ASISTENCIA
MUTUA ENTRE SUS ADMINISTRACIONES ADUANERAS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19328-2015"
2015-07-31,"Law","Ley 19327","APROBACION DEL ACUERDO DE SEDE ENTRE URUGUAY Y MERCOSUR PARA EL FUNCIONAMIENTO DEL ALTO REPRESENTANTE GENERAL DEL MERCOSUR","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19327-2015"
2015-08-31,"Law","Ley 19340","CREACION DE LA JUNTA DE TRANSPARENCIA Y ETICA PUBLICA (JUTEP) COMO SERVICIO DESCENTRALIZADO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19340-2015"
2015-08-31,"Law","Ley 19339","AUTORIZACION PRESTAMO ENTRE EL PODER EJECUTIVO Y ANCAP A EFECTOS DEL PAGO DE DEUDA CON PETROLEOS DE VENEZUELA S.A.","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19339-2015"
2015-08-31,"Law","Ley 19338","AUTORIZACION LA SALIDA DEL PAIS DE UN BUQUE DE LA ARMADA NACIONAL. ""OPERACION ESNAL II""","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19338-2015"
2015-08-31,"Law","Ley 19337","CREACION DEL FONDO PARA EL DESARROLLO (FONDES)","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19337-2015"
2015-08-31,"Law","Ley 19336","MODIFICACION DE LA LEY 18.100 QUE CREO EL FONDO DE FINANCIAMIENTO Y DESARROLLO SUSTENTABLE DE LA ACTIVIDAD LECHERA (FFDSAL)","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19336-2015"
2015-08-31,"Law","Ley 19335","DENOMINACION DE ESCUELA PUBLICA Nº 367. MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19335-2015"
2015-08-31,"Law","Ley 19334","CREACION DE LA FISCALIA GENERAL DE LA NACION COMO SERVICIO DESCENTRALIZADO
EN SUSTITUCION DE LA FISCALIA DE CORTE Y PROCURADURIA GENERAL DE LA NACION","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19334-2015"
2015-09-30,"Law","Ley 19346","APROBACION DE RENDICION DE CUENTAS Y BALANCE DE EJECUCION PRESUPUESTAL. EJERCICIO 2014","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19346-2015"
2015-09-30,"Law","Ley 19345","AUTORIZACION DE SALIDA DEL PAIS DEL BUQUE ROU 26 ""VANGUARDIA"". CAMPAÑA ANTARTICA 2015 Y 2016. OPERACION ""ANTARKOS XXXII""","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19345-2015"
2015-09-30,"Law","Ley 19344","AUTORIZACION AL PODER EJECUTIVO A CONDONAR LA TOTALIDAD DE LA DEUDA QUE 
MANTIENE EL BANCO NACIONAL DE CUBA CON EL BANCO CENTRAL DEL URUGUAY","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19344-2015"
2015-09-30,"Law","Ley 19343","OTORGAMIENTO DE PENSION GRACIABLE. HECTOR SALVA GONZALEZ","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19343-2015"
2015-09-30,"Law","Ley 19342","DESIGNACION ""VLADIMIR ROSLIK BICHKOV"" AL RAMAL DE LA RUTA NACIONAL N° 2 
""GRITO DE ASCENCIO"" COMPRENDIDO ENTRE EL KILOMETRO 305.700 Y EL PUERTO DE 
FRAY BENTOS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19342-2015"
2015-09-30,"Law","Ley 19341","AUTORIZACION DE INGRESO AL PAIS DE LA FRAGATA F43 ""LIBERAL"" DE BRASIL. AUTORIZACION DE SALIDA DEL PAIS DEL BUQUE ROU 01 ""URUGUAY"". PARTICIPACION
EN EL EJERCICIO ""ATLANTIS III""","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19341-2015"
2015-10-31,"Law","Ley 19350","APROBACION DE LA CONVENCION INTERNACIONAL PARA LA REPRESION DE LOS ACTOS DE TERRORISMO NUCLEAR","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19350-2015"
2015-10-31,"Law","Ley 19349","CIUDAD CERRO CHATO. TREINTA Y TRES. FLORIDA. DURAZNO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19349-2015"
2015-10-31,"Law","Ley 19348","DESIGNACION DE ""FRANCISCO ENCARNACION BENITEZ"" A LA CASA CENTRAL DEL INC","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19348-2015"
2015-10-31,"Law","Ley 19347","ACUÑACION DE MONEDAS CONMEMORATIVAS DEL ""BICENTENARIO DE LA INAUGURACION 
DE LA BIBLIOTECA NACIONAL""","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19347-2015"
2015-11-30,"Law","Ley 19353","CREACION DEL SISTEMA NACIONAL INTEGRADO DE CUIDADOS (SNIC)","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19353-2015"
2015-11-30,"Law","Ley 19352","OTORGAMIENTO DE PENSION GRACIABLE. IGNACIO EXEQUIEL ESPINO GUERRA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19352-2015"
2015-11-30,"Law","Ley 19351","APROBACION DEL ACUERDO ENTRE URUGUAY Y RUSIA RELATIVO A LA COOPERACION Y ASISTENCIA MUTUA EN MATERIA ADUANERA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19351-2015"
2015-12-31,"Law","Ley 19367","CREACION DEL INSTITUTO NACIONAL DE INCLUSION SOCIAL ADOLESCENTE COMO SERVICIO DESCENTRALIZADO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19367-2015"
2015-12-31,"Law","Ley 19366","DECLARACION DE FERIADO. BICENTENARIO DE LA FUNDACION DE LA CIUDAD DE CARMELO. COLONIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19366-2015"
2015-12-31,"Law","Ley 19365","AMPLIACION DEL SUBSIDIO POR DESEMPLEO. PRESSUR CORPORATION S.A.","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19365-2015"
2015-12-31,"Law","Ley 19364","MODIFICACION DEL ART. 8° DE LA LEY 17.503 RELATIVO AL REGIMEN VIGENTE DEL IVA A FRUTAS, FLORES Y HORTALIZAS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19364-2015"
2015-12-31,"Law","Ley 19363","AUTORIZACION DE LA PERMANENCIA DE FUNCIONARIOS MILITARES EN HAITI","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19363-2015"
2015-12-31,"Law","Ley 19362","MODIFICACION DE LOS ARTS. 3 Y 5 DE LA LEY 16.021 RELATIVA A LA CIUDADANIA
NATURAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19362-2015"
2015-12-31,"Law","Ley 19361","MODIFICACION DE LA LEY 16.344 A EFECTOS DE DESIGNAR CON EL NOMBRE DE 
""AMBITO AEROESPACIAL Y DE LAS COMUNICACIONES"" AL ESPACIO QUE SE DETERMINA 
DEL MUSEO AERONAUTICO ""CORONEL (AV.) JAIME MEREGALLI""","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19361-2015"
2015-12-31,"Law","Ley 19360","MODIFICACION DE LA LEY 18.191 (LEY DE TRANSITO Y SEGURIDAD VIAL). TOLERANCIA CERO DE ALCOHOL EN SANGRE","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19360-2015"
2015-12-31,"Law","Ley 19359","APROBACION DEL AJUSTE COMPLEMENTARIO AL ACUERDO PARA PERMISO DE RESIDENCIA, ESTUDIO Y TRABAJO A NACIONALES FRONTERIZOS BRASILEÑOS Y URUGUAYOS, PARA LA
PRESTACION DE SERVICIOS DE ASISTENCIA DE EMERGENCIA Y COOPERACION EN 
DEFENSA CIVIL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19359-2015"
2015-12-31,"Law","Ley 19358","APROBACION DE LAS ENMIENDAS A LA CONVENCION SOBRE LA PROTECCION FISICA DE LOS MATERIALES NUCLEARES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19358-2015"
2015-12-31,"Law","Ley 19357","MODIFICACION DE LA LEY 18.439 EN LO RELATIVO A LA AMPLIACION DEL MONTO 
ANUAL DE RECURSOS VERTIDOS DE RENTAS GENERALES AL FONDO DE GARANTIA IAMC","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19357-2015"
2015-12-31,"Law","Ley 19356","APROBACION DEL ACUERDO DE LIBRE COMERCIO ENTRE EL MERCOSUR Y LA REPUBLICA 
ARABE DE EGIPTO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19356-2015"
2015-12-31,"Law","Ley 19355","PRESUPUESTO NACIONAL DE SUELDOS GASTOS E INVERSIONES. EJERCICIO 2015 - 2019","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19355-2015"
2015-12-31,"Law","Ley 19354","APROBACION DEL CONVENIO ENTRE LA REPUBLICA ORIENTAL DEL URUGUAY Y EL GRAN 
DUCADO DE LUXEMBURGO PARA EVITAR LA DOBLE IMPOSICION Y PREVENIR LA EVASION FISCAL EN MATERIA DE IMPUESTOS SOBRE LA RENTA Y SOBRE EL PATRIMONIO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19354-2015"
2016-01-31,"Law","Ley 19368","AUTORIZACION AL PODER EJECUTIVO A CAPITALIZAR LA ADMINISTRACION NACIONAL
DE COMBUSTIBLES, ALCOHOL Y PORTLAND","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19368-2016"
2016-02-29,"Law","Ley 19369","AUTORIZACION DE SALIDA DEL PAIS DEL BUQUE ROU 26 ""VANGUARDIA"". CAMPAÑA ANTARTICA 2015 Y 2016. OPERACION ""ANTARKOS XXXII""","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19369-2016"
2016-03-31,"Law","Ley 19376","AUTORIZACION AL MINISTERIO DE SALUD PUBLICA Y DETERMINADOS GOBIERNOS DEPARTAMENTALES Y MUNICIPALES A INGRESAR EN LOS PREDIOS BALDIOS O FINCAS DESHABITADAS PARA LA ELIMINACION DE RECIPIENTES, FUMIGACION Y LIMPIEZA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19376-2016"
2016-03-31,"Law","Ley 19375","APROBACION DEL ACUERDO ENTRE URUGUAY Y EL REINO DE LOS PAISES BAJOS SOBRE
EL INTERCAMBIO DE INFORMACION EN MATERIA TRIBUTARIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19375-2016"
2016-03-31,"Law","Ley 19374","APROBACION DEL ACUERDO ENTRE URUGUAY Y PERU SOBRE COOPERACION EN ASUNTOS MIGRATORIOS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19374-2016"
2016-03-31,"Law","Ley 19373","APROBACION DEL ACUERDO MARCO DE COMERCIO E INVERSION ENTRE URUGUAY Y VIETNAM","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19373-2016"
2016-03-31,"Law","Ley 19372","DENOMINACION DE LICEO N° 73. MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19372-2016"
2016-03-31,"Law","Ley 19371","DENOMINACION DE ESCUELA RURAL Nº 27. PASO POTRERO DE ARERUNGUA. SALTO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19371-2016"
2016-03-31,"Law","Ley 19370","AMPLIACION DEL SUBSIDIO POR DESEMPLEO. GREENFROZEN S.A. FRUTOS DEL NORTE SOCIEDAD AGRARIA DE RESPONSABILIDAD LIMITADA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19370-2016"
2016-04-30,"Law","Ley 19386","OTORGAMIENTO DE PENSION GRACIABLE. MARIA JACINTA SILVA FERNANDEZ","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19386-2016"
2016-04-30,"Law","Ley 19385","AUTORIZACION SALIDA DE UNA DELEGACION DEL EJERCITO NACIONAL. PARTICIPACION EN LA COMPETENCIA ANUAL REGIONAL ""FUERZAS COMANDO 2016""","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19385-2016"
2016-04-30,"Law","Ley 19384","ACUÑACION DE MONEDAS CONMEMORATIVAS DEL CENTENARIO DE LA CREACION DE LA ADMINISTRACION NACIONAL DE PUERTOS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19384-2016"
2016-04-30,"Law","Ley 19383","APROBACION DEL ACUERDO ENTRE URUGUAY Y BOLIVIA SOBRE COOPERACION EN EL AMBITO DE LA DEFENSA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19383-2016"
2016-04-30,"Law","Ley 19382","APROBACION DEL ACUERDO DE COOPERACION ECONOMICA, CIENTIFICA Y TECNICA ENTRE URUGUAY Y HONDURAS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19382-2016"
2016-04-30,"Law","Ley 19381","ACUÑACION DE MONEDAS CONMEMORATIVAS DE LA INSCRIPCION DEL ""PAISAJE INDUSTRIAL FRAY BENTOS""","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19381-2016"
2016-04-30,"Law","Ley 19380","AMPLIACION DE SUBSIDIO POR DESEMPLEO. ALTOS FINES S.A.","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19380-2016"
2016-04-30,"Law","Ley 19379","DECLARACION DE FERIADO NO LABORABLE. CIUDAD DE CASTILLOS. ROCHA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19379-2016"
2016-04-30,"Law","Ley 19378","AMPLIACION DE SUBSIDIO POR DESEMPLEO. MINERA ARATIRI S.A.","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19378-2016"
2016-04-30,"Law","Ley 19377","PUEBLO LA MACANA. FLORIDA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19377-2016"
2016-05-31,"Law","Ley 19397","CREACION DE MECANISMOS PARA FACILITAR EL ACCESO AL FINANCIAMIENTO OTORGADO POR INSTITUCIONES DE INTERMEDIACION FINANCIERA PARA LAS EMPRESAS LACTEAS EXPORTADORAS QUE SE DETERMINAN","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19397-2016"
2016-05-31,"Law","Ley 19396","APROBACION DEL ACUERDO SOBRE COOPERACION ECONOMICA ENTRE URUGUAY Y ARMENIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19396-2016"
2016-05-31,"Law","Ley 19395","APROBACION DEL ACUERDO DE COOPERACION EN MATERIA DE DEPORTES ENTRE URUGUAY Y ARMENIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19395-2016"
2016-05-31,"Law","Ley 19394","SUSPENSION DE LA VIGENCIA DE LOS ARTICULOS 224, 225, 227 A 257 y 269 DE LA LEY 19.276, CODIGO ADUANERO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19394-2016"
2016-05-31,"Law","Ley 19393","APROBACION DEL CONVENIO ENTRE URUGUAY Y EL GOBIERNO DE LOS EMIRATOS ARABES UNIDOS PARA EVITAR LA DOBLE IMPOSICION Y PREVENIR LA EVASION FISCAL EN MATERIA DE IMPUESTOS SOBRE LA RENTA Y SOBRE EL PATRIMONIO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/19393-2016"
